Addr: 0013 R/W: W IRQ: H NMI: L Data: 00      
Addr: c1a4 R/W: r IRQ: H NMI: L Data: 36      
Addr: c1a5 R/W: r IRQ: H NMI: L Data: 01      
Addr: c1a5 R/W: r IRQ: H NMI: L Data: 01      
Addr: 000c R/W: r IRQ: H NMI: L Data: 00      
Addr: 000c R/W: r IRQ: H NMI: L Data: 00      
Addr: 000c R/W: W IRQ: H NMI: L Data: 00      
Addr: c1a6 R/W: r IRQ: H NMI: L Data: 36      
Addr: c1a7 R/W: r IRQ: H NMI: L Data: 02      
Addr: c1a7 R/W: r IRQ: H NMI: L Data: 02      
Addr: 000d R/W: r IRQ: H NMI: L Data: 00      
Addr: 000d R/W: r IRQ: H NMI: L Data: 00      
Addr: 000d R/W: W IRQ: H NMI: L Data: 00      
Addr: c1a8 R/W: r IRQ: H NMI: L Data: b5      
Addr: c1a9 R/W: r IRQ: H NMI: L Data: 02      
Addr: c1a9 R/W: r IRQ: H NMI: L Data: 02      
Addr: 000d R/W: r IRQ: H NMI: L Data: 00      
Addr: c1aa R/W: r IRQ: H NMI: L Data: d5      
Addr: c1ab R/W: r IRQ: H NMI: L Data: 06      
Addr: c1ab R/W: r IRQ: H NMI: L Data: 06      
Addr: 0011 R/W: r IRQ: H NMI: L Data: 6c      
Addr: c1ac R/W: r IRQ: H NMI: L Data: 90      
Addr: c1ad R/W: r IRQ: H NMI: L Data: 1e      
Addr: c1ae R/W: r IRQ: H NMI: L Data: d0      
Addr: c1cc R/W: r IRQ: H NMI: L Data: 18      
Addr: c1cd R/W: r IRQ: H NMI: L Data: 36      
Addr: c1cd R/W: r IRQ: H NMI: L Data: 36      
Addr: c1ce R/W: r IRQ: H NMI: L Data: 03      
Addr: c1ce R/W: r IRQ: H NMI: L Data: 03      
Addr: 000e R/W: r IRQ: H NMI: L Data: 00      
Addr: 000e R/W: r IRQ: H NMI: L Data: 00      
Addr: 000e R/W: W IRQ: H NMI: L Data: 00      
Addr: c1cf R/W: r IRQ: H NMI: L Data: 36      
Addr: c1d0 R/W: r IRQ: H NMI: L Data: 04      
Addr: c1d0 R/W: r IRQ: H NMI: L Data: 04      
Addr: 000f R/W: r IRQ: H NMI: L Data: 00      
Addr: 000f R/W: r IRQ: H NMI: L Data: 00      
Addr: 000f R/W: W IRQ: H NMI: L Data: 00      
Addr: c1d1 R/W: r IRQ: H NMI: L Data: 88      
Addr: c1d2 R/W: r IRQ: H NMI: L Data: d0      
Addr: c1d2 R/W: r IRQ: H NMI: L Data: d0      
Addr: c1d3 R/W: r IRQ: H NMI: L Data: cc      
Addr: c1d4 R/W: r IRQ: H NMI: L Data: 7a      
Addr: c1a0 R/W: r IRQ: H NMI: L Data: 16      
Addr: c1a1 R/W: r IRQ: H NMI: L Data: 07      
Addr: c1a1 R/W: r IRQ: H NMI: L Data: 07      
Addr: 0012 R/W: r IRQ: H NMI: L Data: 00      
Addr: 0012 R/W: r IRQ: H NMI: L Data: 00      
Addr: 0012 R/W: W IRQ: H NMI: L Data: 00      
Addr: c1a2 R/W: r IRQ: H NMI: L Data: 36      
Addr: c1a3 R/W: r IRQ: H NMI: L Data: 08      
